id,last_scraped,host_id,latitude,longitude,accommodates,bedrooms,price
345502,3/7/19,1752367,34.04643,-118.35884,2,1,127.00
346756,3/7/19,1757749,34.02442,-118.49405,2,1,150.00
347925,3/7/19,1753258,34.09394,-118.28077,4,2,240.00
347955,3/7/19,1763193,34.07746,-118.32683,2,1,120.00
348922,3/7/19,1441865,34.05684,-118.36561,2,1,57.00
350634,3/7/19,1776981,33.91851,-118.42182,4,1,121.00
350756,3/7/19,1777755,34.06561,-118.34184,2,1,60.00
353282,3/7/19,116815,34.07398,-118.38601,1,1,45.00
354281,3/7/19,1793869,33.76214,-118.12582,2,1,98.00
356370,3/7/19,1619750,33.76181,-118.14878,2,1,62.00
356631,3/6/19,1804997,33.98618,-118.46975,8,3,450.00
357488,3/7/19,1765711,34.09,-118.37866,1,1,195.00
357690,3/7/19,1810141,34.16271,-118.10709,2,1,75.00
358174,3/7/19,1812886,33.83171,-118.25119,2,1,58.00
358575,3/7/19,1545388,34.0899,-118.24989,4,2,140.00
359963,3/7/19,1018017,34.0382,-118.64735,6,3,750.00
360147,3/6/19,4273340,34.07443,-118.25208,4,1,120.00
361703,3/7/19,103790,34.09099,-118.37772,2,1,75.00
364187,3/7/19,1349919,34.08559,-118.26455,5,4,295.00
365469,3/6/19,1845594,34.03308,-118.423,2,0,95.00
365635,3/6/19,1846253,34.09505,-118.35053,2,1,125.00
366659,3/6/19,1851241,34.25275,-118.30614,1,1,40.00
366764,3/7/19,1827438,33.97703,-118.3623,2,1,70.00
366974,3/7/19,69350,34.1549,-118.44839,2,1,70.00
371373,3/6/19,1870500,33.99138,-118.47777,4,2,319.00
371574,3/6/19,1871251,34.09081,-118.24559,2,0,78.00
373515,3/7/19,1007758,34.05576,-118.3198,1,1,53.00
374590,3/7/19,1647272,34.09437,-118.27429,3,2,350.00
374879,3/7/19,465624,34.08281,-118.35045,4,1,95.00
375882,3/6/19,745432,34.10816,-118.28851,3,2,120.00
376740,3/7/19,1803588,33.85608,-118.39731,2,1,105.00
377271,3/7/19,1896248,34.06673,-118.34946,3,2,175.00
379072,3/7/19,1903680,34.06733,-118.3383,2,1,39.00
379471,3/7/19,1905704,34.08404,-118.3612,16,4,380.00
383798,3/6/19,1169031,34.10426,-118.31372,2,1,70.00
387562,3/7/19,1939249,34.08538,-118.59458,2,1,190.00
393030,3/7/19,1965873,33.75925,-118.30438,2,1,50.00
393966,3/7/19,1969645,34.04948,-118.2361,1,1,58.00
394116,3/7/19,1970250,33.98206,-118.46328,2,1,112.00
394508,3/7/19,1972326,34.09543,-118.33486,2,1,125.00
395221,3/7/19,1939242,34.07942,-118.41434,3,1,150.00
395305,3/7/19,1975664,34.13103,-118.23508,4,1,85.00
395413,3/7/19,1647837,34.07714,-118.37559,4,2,350.00
396013,3/7/19,550078,34.08382,-118.26633,5,1,109.00
400478,3/7/19,1497543,34.04595,-118.31253,4,1,35.00
400940,3/7/19,2001210,33.99105,-118.42586,3,0,139.00
400984,3/7/19,1529054,34.08692,-118.35445,1,1,100.00
402053,3/7/19,2006759,34.17094,-118.65474,2,1,79.00
402182,3/6/19,2007566,33.98438,-118.46661,3,1,295.00
403604,3/7/19,1984406,34.07585,-118.26383,3,0,120.00
403934,3/6/19,2013772,34.09163,-118.24858,2,1,115.00
404691,3/7/19,1497543,34.04597,-118.31379,4,1,35.00
404795,3/7/19,1497543,34.04564,-118.31409,4,1,35.00
405296,3/7/19,2019725,34.06834,-118.35053,2,1,89.00
405652,3/7/19,546847,34.20576,-118.47688,2,1,55.00
406673,3/7/19,2026177,33.99564,-118.46049,2,0,240.00
407880,3/7/19,2031183,34.0906,-118.28389,2,1,84.00
408035,3/7/19,2031878,34.05317,-118.3593,2,1,85.00
409740,3/7/19,3608303,34.12403,-118.35975,6,2,535.00
410169,3/7/19,2041972,34.07269,-117.86047,1,1,55.00
411493,3/7/19,244186,34.14846,-118.10906,2,1,90.00
411757,3/6/19,1676128,34.09231,-118.27855,1,1,40.00
412178,3/6/19,2051995,34.05582,-118.38233,1,1,100.00
413749,3/7/19,2058419,34.07737,-118.26665,2,1,115.00
414001,3/7/19,190703,33.98979,-117.91794,4,1,50.00
416651,3/7/19,1647272,34.08688,-118.2704,2,1,180.00
416904,3/7/19,2073482,33.99611,-118.4459,2,0,119.00
418198,3/7/19,2079351,34.00197,-118.46703,2,2,375.00
420167,3/7/19,2089454,34.00418,-118.47392,1,1,54.00
420329,3/7/19,929190,34.19225,-118.65724,5,2,199.00
420410,3/7/19,1368428,33.99892,-118.4736,6,4,425.00
421431,3/7/19,2095936,34.03096,-118.84527,12,7,5000.00
422037,3/7/19,2099007,33.9881,-118.45547,4,2,150.00
422298,3/7/19,76408,34.10315,-118.26081,2,1,49.00
422820,3/7/19,2102488,34.10424,-118.85919,2,1,179.00
423154,3/7/19,2073482,33.99609,-118.44727,1,0,89.00
424793,3/6/19,2111937,34.08265,-118.27676,2,1,150.00
424928,3/7/19,2111094,33.99801,-118.47677,4,1,150.00
427842,3/7/19,261676,33.98946,-118.47366,4,1,125.00
427843,3/7/19,261676,33.98879,-118.47531,4,1,125.00
431476,3/7/19,1343997,34.10411,-118.32431,4,1,123.00
431558,3/7/19,2145647,34.05078,-118.51107,4,1,209.00
432104,3/7/19,2148981,33.76433,-118.14742,4,2,125.00
433762,3/7/19,2155564,33.77007,-118.12472,6,1,125.00
435277,3/7/19,2161902,34.07236,-118.38435,2,1,79.00
435789,3/7/19,2164566,34.09969,-118.34353,6,2,249.00
435908,3/6/19,671184,33.99144,-118.46773,3,1,160.00
435952,3/6/19,2165760,34.11007,-118.32096,2,1,94.00
437082,3/7/19,592405,34.09618,-118.61835,2,1,65.00
438304,3/7/19,1465276,34.00225,-118.39198,1,1,100.00
438464,3/7/19,592405,34.09597,-118.61728,2,1,85.00
438472,3/7/19,2124522,34.11459,-118.16253,1,1,75.00
440106,3/7/19,2179745,34.17645,-118.62089,6,3,450.00
440208,3/7/19,649540,34.08964,-118.59899,2,1,325.00
440820,3/7/19,2190204,33.98239,-118.37819,2,1,40.00
440908,3/7/19,1367539,34.07236,-118.40733,2,1,135.00
441166,3/7/19,2192205,33.76485,-118.13359,2,1,91.00
446757,3/7/19,1343997,34.10389,-118.32426,6,2,165.00
447856,3/7/19,2179463,33.859,-118.39061,6,3,325.00
447979,3/7/19,1368428,34.00023,-118.47115,1,1,150.00
449308,3/7/19,2231059,34.08591,-118.35358,2,1,60.00
449633,3/7/19,1877782,34.00024,-118.4721,2,1,100.00
453527,3/7/19,1037820,34.00333,-118.46667,2,1,128.00
454265,3/7/19,1433227,34.04177,-118.25183,2,0,150.00
455114,3/7/19,2261927,34.10891,-118.33457,2,1,85.00
455864,3/7/19,711408,34.15116,-118.36104,1,1,55.00
456308,3/7/19,2268306,34.10331,-118.28381,3,1,99.00
456664,3/7/19,2270885,34.10703,-118.2605,2,1,119.00
459767,3/7/19,2285869,34.07988,-118.31358,1,1,30.00
459879,3/7/19,2189683,34.21884,-118.2061,2,1,88.00
460076,3/7/19,2287190,34.11017,-118.19699,1,1,50.00
460485,3/6/19,1399511,34.04842,-118.25524,4,2,115.00
460731,3/7/19,2157197,33.9004,-118.41,1,1,125.00
461635,3/7/19,1670815,34.01157,-118.44905,2,1,69.00
462726,3/7/19,618883,34.16034,-118.4578,3,1,75.00
463025,3/7/19,2184027,33.98967,-118.42394,2,1,65.00
463133,3/6/19,2140553,33.99943,-118.44701,3,1,60.00
463903,3/7/19,2305260,34.0732,-118.25883,10,3,275.00
466712,3/7/19,1394421,34.02131,-118.42949,2,1,129.00
468573,3/7/19,2192205,33.76472,-118.13284,2,1,125.00
468690,3/7/19,1313728,34.11449,-118.31943,2,1,84.00
469951,3/7/19,2331738,33.9904,-118.45684,6,3,195.00
472748,3/7/19,2344764,33.98861,-118.46686,6,2,179.00
473601,3/7/19,2348119,34.05117,-118.44489,8,4,399.00
473632,3/6/19,2348138,34.15614,-118.60916,5,3,129.00
474168,3/7/19,754641,33.99289,-118.47109,3,1,140.00
476064,3/6/19,2294131,34.0317,-118.38915,3,1,150.00
479298,3/7/19,428172,34.04327,-118.46781,2,1,63.00
479357,3/7/19,2374621,33.97386,-118.46271,5,2,249.00
481334,3/7/19,2258582,34.09391,-118.36815,2,1,125.00
482704,3/7/19,227075,34.15681,-118.23528,1,1,52.00
483277,3/7/19,2392308,33.98981,-118.47627,4,1,100.00
483717,3/7/19,1014610,33.98961,-118.46949,4,2,350.00
486288,3/7/19,2406775,34.15232,-118.62211,1,1,109.00
487536,3/7/19,2412576,33.99142,-118.47162,1,1,98.00
490221,3/7/19,2424764,34.06461,-118.4935,8,4,700.00
492208,3/7/19,1333891,34.08962,-118.43928,12,4,900.00
492235,3/7/19,2433148,34.00887,-118.45236,2,1,125.00
493864,3/7/19,2299249,34.09585,-118.35265,4,1,199.00
496208,3/7/19,1159339,33.98001,-118.34647,2,1,35.00
496395,3/7/19,2279744,34.00447,-118.45228,1,1,75.00
496954,3/7/19,2257974,34.10537,-118.30643,3,1,80.00
497961,3/7/19,2458252,34.08067,-118.34512,2,2,101.00
498014,3/7/19,2458647,33.99848,-118.46571,2,1,81.00
498342,3/7/19,2460077,34.21026,-118.61177,2,1,85.00
499612,3/7/19,2465559,34.04156,-118.23404,3,0,130.00
500559,3/6/19,2469884,34.03404,-118.4719,4,2,148.00
500656,3/7/19,2442084,34.09327,-118.33071,2,1,86.00
500876,3/7/19,2442084,34.09309,-118.33037,2,1,92.00
502172,3/7/19,2477978,34.12634,-118.22381,6,2,280.00
503659,3/7/19,1715907,34.11935,-118.32696,2,0,145.00
504195,3/7/19,1715907,34.11989,-118.32775,10,3,395.00
504295,3/7/19,2486905,34.11061,-118.33196,4,1,280.00
504534,3/7/19,2488531,34.07208,-118.61547,8,4,585.00
504631,3/7/19,2489047,34.20025,-118.50019,3,1,60.00
506041,3/7/19,2014797,34.15039,-118.13888,5,3,195.00
506088,3/7/19,1928443,33.9957,-118.45522,6,3,375.00
506230,3/6/19,2495456,33.98026,-118.46772,5,3,439.00
507927,3/7/19,2258135,34.07284,-118.59539,2,1,95.00
510381,3/6/19,1544831,33.98812,-118.47375,2,1,230.00
512682,3/7/19,2525623,34.0911,-118.27886,3,1,115.00
513313,3/6/19,1808452,34.20807,-118.23812,8,4,245.00
513481,3/7/19,2529389,34.00323,-118.48171,2,1,110.00
513635,3/7/19,49343,33.9891,-118.45211,3,2,199.00
515224,3/7/19,2537310,34.00754,-118.44675,2,1,121.00
515705,3/7/19,2435461,34.0709,-118.2567,6,3,195.00
518815,3/7/19,215462,34.03054,-118.75536,4,1,200.00
520181,3/7/19,1763193,34.0777,-118.32619,3,0,170.00
521222,3/7/19,411877,33.99749,-118.47239,4,2,169.00
521516,3/7/19,2564990,34.05837,-118.37188,2,1,53.00
522443,3/7/19,2569865,34.00614,-118.48597,2,1,99.00
523833,3/7/19,1466173,34.05958,-118.29356,3,1,51.00
523997,3/7/19,1466173,34.05934,-118.29229,2,1,45.00
524000,3/7/19,1466173,34.05923,-118.29334,3,1,59.00
524134,3/7/19,2458647,33.99838,-118.46607,2,1,120.00
525586,3/7/19,2567824,34.05345,-118.24272,2,1,115.00
525998,3/7/19,2585715,33.99128,-118.47058,2,1,269.00
526012,3/7/19,2566215,33.99322,-118.46362,2,1,240.00
526981,3/7/19,2589750,33.90355,-118.41605,2,1,75.00
527222,3/7/19,2590924,34.0317,-118.49274,6,2,169.00
528357,3/7/19,2595732,34.16351,-118.35185,2,1,69.00
528462,3/6/19,2596519,34.06991,-118.32537,5,3,399.00
528860,3/7/19,2585715,33.98765,-118.472,2,0,159.00
529160,3/7/19,2598927,34.09597,-118.34347,6,3,295.00
530881,3/7/19,1299321,34.11684,-118.27441,2,1,85.00
531249,3/7/19,334198,34.04091,-118.4734,1,1,80.00
531327,3/7/19,321187,34.06583,-118.34917,2,1,84.00
531546,3/6/19,2611987,34.16062,-118.59314,2,1,40.00
532828,3/6/19,2466060,33.99452,-118.47034,2,1,120.00
533646,3/7/19,2622454,34.102,-118.32855,2,1,65.00
533884,3/7/19,1776981,33.92047,-118.42173,2,1,110.00
534552,3/7/19,1647272,34.08547,-118.27137,2,1,180.00
535050,3/7/19,334952,34.08552,-118.38929,6,4,400.00
535264,3/7/19,2629962,33.99056,-118.47554,3,1,120.00
535498,3/7/19,2630924,34.02333,-118.45019,5,3,350.00
535641,3/6/19,1320246,33.98526,-118.46952,1,1,62.00
535756,3/7/19,2632858,34.00564,-118.34835,4,1,400.00
537363,3/7/19,2639652,34.11557,-118.18716,5,2,199.00
537446,3/7/19,2640094,34.09936,-118.35199,2,1,100.00
537542,3/7/19,1812886,33.83068,-118.25302,3,1,62.00
537943,3/7/19,2590924,34.03218,-118.49445,8,3,190.00
538568,3/7/19,2645488,34.08028,-118.26609,2,1,116.00
538867,3/7/19,2590924,34.03214,-118.49495,9,3,189.00
540451,3/6/19,2656169,33.9974,-118.41946,2,1,65.00
540472,3/6/19,2656306,33.99068,-118.46627,2,1,160.00
540483,3/7/19,2656381,34.14663,-118.52261,2,1,85.00
542016,3/7/19,2665108,33.99558,-118.45436,2,1,89.00
542263,3/7/19,2666945,34.14701,-118.44681,2,1,70.00
543730,3/7/19,2671126,34.08496,-118.30373,2,1,95.00
546626,3/7/19,2687876,34.00402,-118.47983,2,1,125.00
546663,3/7/19,2528129,34.03395,-118.42601,6,2,360.00
549142,3/7/19,1037820,33.99537,-118.44725,4,2,245.00
550153,3/7/19,1466173,34.04912,-118.29219,2,1,48.00
550296,3/6/19,823493,34.10972,-118.31837,3,3,250.00
550436,3/7/19,592405,34.09728,-118.61691,2,1,85.00
552883,3/7/19,2945859,34.11998,-118.18191,2,1,110.00
553648,3/7/19,2720460,34.15637,-118.36552,2,1,85.00
555790,3/7/19,1628930,34.09385,-118.27878,2,1,88.00
557734,3/7/19,2742282,33.85281,-118.397,14,4,1900.00
557800,3/7/19,2656381,34.14671,-118.52267,2,1,80.00
557827,3/6/19,1520043,34.11915,-118.23747,3,2,150.00
557835,3/7/19,2742731,34.11652,-118.39208,8,4,2140.00
560204,3/7/19,2754172,34.00271,-118.48177,5,2,180.00
560449,3/6/19,2375321,34.06175,-118.36084,3,1,90.00
561579,3/7/19,1648958,33.99079,-118.45972,2,1,108.00
562254,3/7/19,2765007,33.98077,-118.46837,4,1,199.00
562348,3/6/19,2765569,33.97733,-118.46146,7,3,320.00
562621,3/7/19,2767533,34.01318,-117.87763,5,3,219.00
563922,3/7/19,2772964,34.07814,-118.30749,2,1,128.00
564057,3/7/19,2424642,34.06686,-118.33642,2,1,85.00
564102,3/7/19,1568466,34.00435,-118.46625,2,1,109.00
564311,3/7/19,2774796,34.06931,-118.31708,10,3,470.00
564353,3/7/19,2775144,34.04495,-118.73966,8,3,425.00
564463,3/7/19,2775748,33.95736,-118.44867,8,4,500.00
565733,3/7/19,2781593,34.11411,-118.31374,6,3,350.00
565836,3/7/19,2782528,33.992,-118.46698,2,2,285.00
565873,3/7/19,2782737,33.9844,-118.46921,6,1,349.00
566016,3/7/19,2783478,34.12248,-118.37397,10,4,590.00
566195,3/7/19,2760033,34.18917,-118.50487,6,2,119.00
566848,3/7/19,2656381,34.14699,-118.52074,2,1,82.00
568971,3/7/19,2732126,34.17809,-118.51875,2,0,52.00
570904,3/7/19,215118,34.11205,-118.27981,1,1,55.00
571242,3/7/19,2811194,34.16801,-118.11512,3,1,50.00
571452,3/7/19,2812493,33.98996,-118.47186,2,0,200.00
571561,3/7/19,2813323,34.0861,-118.27636,2,1,62.00
571586,3/6/19,2812075,34.14523,-118.38498,7,4,285.00
573006,3/7/19,2819427,33.76079,-118.12292,9,4,279.00
573701,3/7/19,1444550,34.06393,-118.22036,6,2,63.00
573730,3/7/19,2823059,34.09423,-118.27604,2,1,145.00
573917,3/7/19,1715907,34.11908,-118.3262,4,0,145.00
577436,3/7/19,1939242,34.07932,-118.41313,4,2,190.00
577883,3/7/19,2841110,33.99161,-118.03908,3,1,59.00
577969,3/7/19,2842769,34.11325,-118.42457,12,6,1500.00
578005,3/6/19,2843044,33.97786,-118.46562,8,3,425.00
578081,3/7/19,2822669,34.0225,-118.42826,1,1,42.00
578100,3/7/19,2822669,34.00879,-118.43516,1,1,80.00
579927,3/6/19,2852812,33.97985,-118.46665,6,3,350.00
580084,3/7/19,1703367,34.16853,-118.63752,1,1,38.00
580131,3/7/19,2854160,34.0105,-118.41845,3,0,129.00
581118,3/7/19,2744886,34.55053,-117.94016,6,1,85.00
581649,3/7/19,2863789,34.16632,-118.56821,10,3,400.00
582239,3/7/19,366343,34.05124,-118.39721,4,1,75.00
582432,3/6/19,2868384,34.00015,-118.46606,6,2,200.00
584489,3/7/19,2880069,34.12457,-118.65692,4,1,195.00
585338,3/7/19,2645488,34.07949,-118.2652,4,2,175.00
585362,3/7/19,2267961,33.99252,-118.42521,5,1,105.00
586709,3/7/19,2892483,34.09255,-118.2504,2,1,115.00
586866,3/6/19,337356,34.00829,-118.43529,2,1,135.00
587758,3/7/19,2899582,33.77893,-118.20149,2,1,83.00
588949,3/7/19,2904967,34.09595,-118.34531,5,2,275.00
589056,3/7/19,2904967,34.09728,-118.34454,5,2,289.00
589618,3/7/19,2909118,33.75818,-118.13676,5,2,219.00
590936,3/6/19,2915924,34.07576,-118.22392,2,1,85.00
590957,3/7/19,2897611,33.86224,-118.37142,2,1,60.00
591167,3/6/19,647850,34.04042,-118.46517,3,1,95.00
591374,3/7/19,2918489,34.08791,-118.31348,6,1,115.00
592996,3/7/19,2926347,33.98354,-118.42068,2,1,95.00
593043,3/6/19,2927706,34.00787,-118.46813,6,4,500.00
593991,3/7/19,2926347,33.98264,-118.42008,2,1,85.00
594777,3/7/19,2824760,34.07561,-118.20635,4,2,135.00
596481,3/7/19,2762016,34.06568,-118.25476,2,1,60.00
598240,3/7/19,746983,33.85646,-118.39582,8,2,240.00
598417,3/7/19,1433448,33.99144,-118.46587,4,2,200.00
598732,3/7/19,2960517,33.99999,-118.47186,4,2,260.00
599816,3/6/19,2573896,34.16908,-118.15157,3,1,185.00
600032,3/6/19,1519743,33.98698,-118.45083,4,2,249.00
600344,3/7/19,2324191,34.097,-118.35085,2,1,80.00
600868,3/7/19,2972994,33.98864,-118.42393,2,1,99.00
601049,3/7/19,1037820,33.99442,-118.44842,3,1,189.00
602739,3/7/19,2982798,33.9936,-118.46818,4,2,223.00
604321,3/7/19,2916726,34.09248,-118.11802,5,2,85.00
606190,3/6/19,2937045,34.07139,-118.25273,2,1,95.00
606616,3/7/19,3005111,34.10555,-118.29191,2,1,97.00
606666,3/7/19,3005475,33.99356,-118.45579,2,1,125.00
607474,3/7/19,3009806,34.08156,-118.33709,6,3,695.00
609376,3/6/19,3021177,34.1303,-118.33916,2,1,111.00
610660,3/6/19,3023287,34.10646,-118.37433,1,1,46.00
611542,3/7/19,3032775,34.11156,-118.3832,6,2,339.00
611841,3/7/19,3035002,34.11648,-118.3228,3,1,170.00
611903,3/6/19,3891392,34.10469,-118.26181,6,3,469.00
613982,3/6/19,112834,34.00702,-118.33399,2,1,55.00
617321,3/7/19,3059666,33.83318,-118.17975,2,1,66.00
618865,3/7/19,3066020,34.09134,-118.59969,3,0,125.00
619372,3/6/19,3068917,34.10316,-118.28153,4,1,160.00
619457,3/7/19,3069669,34.10825,-118.31506,6,3,600.00
620400,3/7/19,1972326,34.09706,-118.33304,4,2,275.00
621233,3/7/19,592405,34.09597,-118.61372,4,2,90.00
622766,3/7/19,1511369,34.09331,-118.35698,4,1,135.00
623169,3/7/19,952446,34.03445,-118.31702,2,1,59.00
624219,3/7/19,268034,34.091,-118.59769,5,2,350.00
624248,3/6/19,2658781,34.04217,-118.44863,2,1,110.00
624301,3/7/19,3097464,33.99325,-118.47125,1,1,150.00
625983,3/7/19,3106817,34.17188,-118.36908,4,2,95.00
626302,3/7/19,195697,33.91876,-118.20842,2,1,58.00
626348,3/7/19,2967231,33.86031,-118.38031,2,1,85.00
629753,3/7/19,3129220,34.07757,-117.77803,1,1,80.00
630170,3/6/19,19065,33.98522,-118.40741,5,1,95.00
631782,3/7/19,2720460,34.15534,-118.36719,2,1,85.00
634133,3/7/19,3157553,34.05024,-118.33971,2,1,110.00
634390,3/7/19,2244905,34.18301,-118.59689,2,1,91.00
634424,3/7/19,3159772,34.07226,-117.9744,2,1,100.00
635158,3/7/19,429011,34.06519,-118.36225,2,1,125.00
635213,3/7/19,3164742,34.15445,-118.08289,2,1,69.00
635385,3/7/19,1374529,34.15494,-118.14675,1,1,55.00
636629,3/7/19,2824760,34.07726,-118.20695,4,4,125.00
638927,3/7/19,3188519,34.09367,-118.34907,2,1,140.00
639363,3/7/19,3191837,33.99732,-118.43955,7,3,257.00
639945,3/6/19,3180490,34.1312,-118.72117,10,4,300.00
640855,3/7/19,2841110,33.99089,-118.03973,2,1,75.00
642233,3/6/19,2960426,33.99589,-118.46628,4,2,250.00
642537,3/7/19,3211667,34.02953,-118.41,2,1,49.00
643866,3/7/19,3220633,33.9651,-118.43161,2,1,129.00
644008,3/7/19,2622454,34.10055,-118.32949,2,1,65.00
644009,3/7/19,2622454,34.10061,-118.3282,2,1,65.00
644720,3/7/19,823493,34.10998,-118.31785,2,1,90.00
645757,3/7/19,594520,34.10223,-118.33496,2,1,70.00
648048,3/7/19,1131731,34.02905,-118.47614,2,1,100.00
649499,3/6/19,7978870,33.97772,-118.46422,8,2,279.00
649572,3/6/19,3260149,34.00273,-118.41107,4,2,90.00
649822,3/6/19,7978870,33.97893,-118.46473,8,2,350.00
649834,3/7/19,905689,34.11138,-118.30731,1,1,75.00
649942,3/7/19,3263029,34.0278,-118.44205,3,0,109.00
651088,3/7/19,1703367,34.1628,-118.62876,1,1,33.00
654641,3/7/19,2324191,34.0289,-118.29998,2,1,56.00
655346,3/7/19,3298629,33.9935,-118.46609,4,1,221.00
655374,3/7/19,3298804,34.05723,-118.3761,2,1,180.00
655476,3/7/19,2948730,34.10463,-118.29972,3,1,100.00
655665,3/7/19,3252701,34.10613,-118.27569,5,2,229.00
656636,3/7/19,1723519,34.08317,-118.25556,2,2,125.00
658046,3/6/19,128207,34.08327,-118.25341,2,1,69.00
658278,3/7/19,599075,34.15563,-118.0025,12,7,195.00
658312,3/7/19,812353,34.10669,-118.16682,2,1,85.00
658342,3/7/19,3318966,34.01786,-118.36794,2,2,325.00
660008,3/7/19,3273786,34.09683,-118.60304,5,3,375.00
660620,3/7/19,3334620,33.82434,-118.19885,2,1,40.00
662152,3/7/19,3343353,34.13981,-118.26168,3,1,99.00
662171,3/7/19,3263029,34.0285,-118.44205,8,3,299.00
662176,3/7/19,3343353,34.13859,-118.26258,3,1,99.00
662336,3/6/19,3344355,33.77258,-118.18687,2,1,85.00
663876,3/7/19,3352721,34.06827,-118.3836,4,2,218.00
663889,3/7/19,3352800,34.08162,-118.59997,3,1,115.00
664112,3/7/19,2012415,33.77082,-118.11964,6,2,80.00
664213,3/7/19,3355481,34.01967,-118.10826,2,1,50.00
664336,3/7/19,3356434,34.08613,-118.33247,2,2,100.00
665924,3/6/19,1314455,34.07392,-118.34151,3,1,110.00
666636,3/7/19,2324191,34.0421,-118.34616,2,1,55.00
666988,3/7/19,3373787,34.06799,-118.2784,2,1,38.00
667836,3/7/19,3379091,34.14509,-117.99659,4,1,105.00
668111,3/7/19,3381181,33.99822,-118.47738,2,1,210.00
668166,3/7/19,3381682,34.04203,-118.49186,1,1,99.00
668186,3/7/19,3381682,34.04025,-118.49188,1,1,110.00
669005,3/7/19,5523,34.08656,-118.37021,3,1,225.00
669590,3/7/19,2622454,34.1013,-118.32964,2,1,65.00
669808,3/7/19,3392276,34.0489,-118.43616,3,0,96.00
669825,3/7/19,3392276,34.04868,-118.43539,3,0,94.00
669955,3/7/19,3393312,34.16089,-118.46594,3,1,135.00
673946,3/7/19,3022694,34.09368,-118.3388,2,1,75.00
674784,3/7/19,3426647,34.16052,-118.39995,6,5,395.00
675971,3/7/19,3434084,33.87475,-118.36509,12,4,450.00
676727,3/7/19,3439872,34.00941,-118.40914,4,2,275.00
678709,3/7/19,3454257,33.83549,-118.38469,8,3,525.00
679695,3/7/19,3459337,33.77547,-118.328,5,1,205.00
682179,3/7/19,1763193,34.07569,-118.32661,2,1,45.00
682209,3/6/19,3475911,33.96921,-118.38864,6,3,249.00
685244,3/7/19,2686183,33.99129,-118.43188,2,1,95.00
685409,3/7/19,3496109,34.16652,-118.03209,4,2,79.00
686348,3/7/19,2315535,34.0758,-118.25417,2,1,50.00
686726,3/7/19,3501240,34.1646,-118.32863,5,1,125.00
686771,3/7/19,3504481,34.20825,-118.56617,4,1,59.00
687590,3/7/19,3509305,34.06335,-118.37298,3,1,159.00
688048,3/7/19,774887,33.77263,-118.39239,2,1,94.00
688583,3/7/19,3515462,34.08998,-118.26797,2,1,95.00
691177,3/6/19,2449604,34.07609,-118.17605,4,2,125.00
692596,3/7/19,112834,34.00792,-118.33108,1,1,89.00
692605,3/7/19,3530802,33.76753,-118.13807,4,2,125.00
692712,3/7/19,2101623,33.99287,-118.47786,10,3,210.00
692719,3/7/19,3543207,33.99878,-118.46918,1,0,64.00
692761,3/7/19,137490,34.06838,-118.2461,2,1,79.00
693634,3/7/19,3548344,33.9841,-118.42774,6,2,199.00
696051,3/7/19,215804,34.08758,-118.60265,4,1,109.00
696061,3/7/19,2101623,33.99318,-118.47772,6,1,95.00
696078,3/7/19,2101623,33.99255,-118.47822,9,2,150.00
696862,3/7/19,3569051,34.08627,-118.3577,4,2,195.00
697127,3/7/19,3570954,34.05153,-118.24617,2,0,92.00
697178,3/7/19,592405,34.09739,-118.61745,2,1,85.00
698357,3/7/19,1500697,34.0876,-118.37762,2,1,115.00
699594,3/6/19,3485266,33.9824,-118.46224,13,6,675.00
699641,3/6/19,3589098,34.01679,-118.38012,2,1,150.00
700683,3/6/19,3594588,34.00296,-118.44576,9,4,459.00
700798,3/7/19,3595258,34.09466,-118.25807,3,1,115.00
701461,3/6/19,1935594,34.0925,-118.36481,2,1,100.00
704727,3/7/19,3595258,34.09842,-118.26121,3,1,115.00
704844,3/7/19,3621161,34.16483,-118.52103,1,1,35.00
